"","FREQUENCY","TIME","AUS","AUT","BEL","CAN","CHE","CHL","CZE","DEU","DNK","EA19","ESP","EST","EU28","FIN","FRA","G-7","GBR","GRC","HUN","IND","IRL","ISR","ITA","JPN","KOR","LTU","LUX","LVA","NLD","NOR","NZL","OECD","OECDE","POL","PRT","SVK","SVN","SWE","TUR","USA","ZAF"
"706","M","2005-10",-2.901233365,-8.625053009,-4.081379934,6.476285367,-5.457836344,-8.690256114,10.1597064,9.32072798,1.298598464,-1.631594528,-10.79577739,-7.595771607,-1.755627912,-1.304794062,-11.38886879,-2.510224089,-3.821099333,-2.534602599,-3.456359516,1.314565725,8.123528384,6.07202438,1.213320608,-3.100564717,10.51790273,0.255170898,-3.430988843,5.487188372,-12.03177427,1.746686562,2.409278101,-3.680950369,-1.983994119,-5.240404549,-0.455764295,-1.170250629,-1.993893442,-3.670267757,-3.222756737,-6.911746192,-1.228733459
"707","M","2005-11",2.580567484,2.939624265,9.164260657,-4.512240433,-2.609928814,-1.48034493,-2.3090609,-10.73566522,-1.899476276,-1.259473656,7.289091036,16.53108102,-0.893205584,4.771383457,10.6124551,-0.599643677,1.465680014,3.975744334,9.581302912,-4.931627669,-4.837940546,4.874071453,-3.579896222,-1.220548088,3.585904079,9.513700679,0.107058581,7.40666419,1.551363778,1.242236025,-1.486336272,0.492401031,-0.590055115,0.932475967,2.483790783,-3.186690874,-1.178240345,-0.57993773,-7.775892727,2.975385448,1.722488038
"708","M","2005-12",-3.466353678,4.361134225,-10.29290057,2.595474852,6.202451155,-6.741595746,6.00233623,6.962212545,2.342629482,0.633753917,3.585905446,7.518491779,0.500097842,-8.455605347,-3.358391152,1.221832888,15.32240952,-5.132049467,-2.114387333,3.550667984,4.600967725,50.54046344,-1.520979131,0.100310768,27.25740908,6.336119347,-2.208582341,0.201295447,-0.712625489,15.86571234,-0.342671324,0.505998625,2.471889232,1.476896451,1.54907438,-2.16861597,1.986244785,1.616996192,-1.080715762,-2.337798792,0.940733772
"709","M","2006-01",0.725459998,-0.76870261,16.70675749,2.983523198,0.224843824,11.93259503,-6.964967823,-2.396883349,-1.775147929,7.166304614,5.5773002,-3.33112482,6.115413642,14.14839793,-0.146289018,4.569857887,-18.68364776,2.595790012,-3.910783807,1.057666569,-4.162671551,-38.594293,7.897461273,4.112959067,-23.4830596,-5.610552215,17.97640785,-3.537681328,9.862330687,-21.37078982,-4.190392573,5.771920447,0.44125772,1.959227985,-0.151594209,4.577576272,4.128338197,-3.740461145,65.09673695,15.97633136,-0.37278658
"710","M","2006-02",0.263549672,-6.426202672,2.754157832,-1.110277569,-3.641127672,1.96695755,2.389829159,-4.211774382,0.459733672,-4.685097945,-1.369702198,2.238539204,-1.399981128,-1.522195141,0.908438357,-4.8563774,5.305806352,5.358616452,-2.37671126,-10.55058617,2.561196771,-0.023859484,-2.861542222,-0.745076884,-2.802804036,13.77260656,-18.0942718,5.0199882,-3.262622872,2.89936401,0.388230282,-4.787639013,-1.493466227,3.562190297,-2.686965009,-1.061931828,-1.43620135,-0.174878289,-33.45445069,-12.03617811,2.899906455
"711","M","2006-03",-1.322310733,14.96716018,-1.886875864,-1.673080371,6.093298066,-2.736042481,0.802202129,6.708725842,0.504970806,-0.131421865,3.713785031,-13.05979392,-2.010139275,-4.781606259,-2.085641319,0.098334381,0.653200624,-2.058323091,-3.62592614,24.68409213,-1.207228757,-6.020979005,0.020505811,-0.194057055,0.361087131,6.425855571,5.84031925,8.30243509,6.85562809,1.990547173,-2.829338395,0.151527704,1.935795293,-1.848674717,-1.107083736,7.150877645,-0.627217781,0.834672854,-9.063479074,-1.858687055,-1.727272727
"712","M","2006-04",1.986660702,-11.70150236,0.221528765,-0.572326338,-3.672235158,-2.782742115,5.53970614,-2.030410621,4.906578741,2.379304348,-2.812627672,15.910079,2.867671535,-5.392471389,5.853664346,1.272852189,0.541150886,-0.065935363,9.077196056,-0.203252582,-3.172000449,3.504756909,-4.523279017,-2.582812673,0.912447592,-2.644511018,4.877669218,9.341575648,-8.061346301,4.090544515,-0.312575872,1.003252425,-1.307195305,6.637357564,-0.162794445,2.651807663,1.047156771,4.402752096,4.619878992,6.581598388,9.898242368
"713","M","2006-05",-1.104575815,7.252225724,1.96451624,-2.734198646,3.820056796,-1.098422583,-0.850006459,2.995950365,5.28324478,0.001143087,-0.204432266,18.36263533,0.917930202,6.229902758,-6.55044189,-1.306441145,1.221226725,1.161639078,-5.881456698,4.141566067,-1.101115801,-9.048252941,4.087165292,-2.389751169,-5.285908241,0.47484714,16.46200655,1.79898893,1.620418855,0.95890411,-3.057146395,-1.217938518,1.176447062,-0.462480884,-4.169865911,2.206158321,0.308316418,0.207864439,28.69821119,-3.805923125,-3.535353535
"714","M","2006-06",-4.725711175,-8.398040318,-13.14466681,2.612340808,0.25393294,1.547903452,-7.31566099,-5.27803371,-2.381121615,-2.952952854,-0.744320348,-6.727244097,-2.3845425,7.453170567,5.522078078,-0.692978625,-2.799105762,-3.241559637,-3.858958021,-2.298636415,-1.646110369,13.97017983,-1.510754927,0.96957367,5.140827827,7.420962424,-10.47538833,0.048912117,0.749950384,2.001356852,-5.206286008,-0.906051748,-2.016344477,0.593231086,2.83941273,-8.924111709,-6.396268565,-0.192640964,-39.57956368,-0.563343377,5.497382199
"715","M","2006-07",5.586473962,4.405954734,7.837277057,0.552704861,-6.750587002,0.389928971,6.167880228,2.598177705,-7.739915538,-1.05333502,-0.447024271,-0.943194109,-1.228352667,-13.09791405,-10.36351604,0.090862203,0.583894209,0.533521682,-7.86969478,-1.627030878,4.140214616,-1.85417753,-3.848583591,-6.240671709,-12.85715958,-0.253585984,-4.558840612,-0.945245991,-3.188266805,3.092783505,1.73046757,0.181539847,-1.976239905,3.188603326,-2.468107441,-6.71813835,2.689474605,1.649801288,-1.788447132,6.666666667,-0.827129859
"716","M","2006-08",2.414974848,8.331813789,-4.822816332,0.217898614,-4.966113246,1.791110069,3.01704352,-0.630875376,1.223265725,1.728439938,2.582492994,17.26943572,1.823738241,-0.037800644,12.30445132,0.302227742,-0.160440828,-5.898685789,3.181139354,1.635657592,1.974701326,-2.000219899,6.514191346,1.205201169,24.37944685,11.15437991,-2.793398396,8.987625606,-2.871643822,-3.419354839,-4.603607035,-0.033460011,2.852374658,1.359670913,-0.532291492,4.500161579,4.108428237,-1.473134984,1.035878987,-4.891304348,-3.336113428
"717","M","2006-09",0.10175727,-7.152761539,2.143457505,0.113622017,7.939503635,-2.825993145,-3.661506991,7.572895168,-0.615936379,1.378326403,-1.236681202,-9.116359753,1.336061038,6.058540434,-8.143152645,0.758388756,4.863862756,3.861527455,5.464344166,5.597270386,-1.525361982,6.728884954,-1.007018369,1.73374417,18.44652205,-1.195710423,-2.791160681,7.389585314,5.149579503,-1.820307281,2.126052843,0.505441442,0.932913853,2.570214289,-0.293968473,9.579898604,1.236574823,1.006108067,-6.078072055,-0.415584416,0.258843831
"718","M","2006-10",0.089924542,1.379609138,0.769122148,-2.536079585,-2.322602646,-0.485543532,5.505692164,-1.854347874,0.90217306,-0.999004357,-3.252357245,0.336198685,-0.972894061,-7.746380747,2.009427094,-2.275806602,-5.521748459,-0.057777205,-2.685028051,-3.343211159,-5.152086011,2.506190987,-0.640675416,-4.591533876,-25.17215893,5.850132197,0.483405908,3.946558235,0.658187927,-6.344616431,0.998754146,-2.244740318,-1.404241332,5.004742379,2.587097136,-7.339315313,-0.913214601,-4.17193334,-3.071877879,-2.243088159,0.602409639
"719","M","2006-11",-0.373046875,2.920353837,-1.465685988,5.500287522,4.398970051,5.036515375,-1.250918276,7.875716405,-0.272119422,3.910188386,5.800031192,5.549314291,1.910342257,0.972815928,-5.137804443,1.954018323,0.489112892,-0.435210929,-4.690037356,3.109584698,-5.268356148,0.264383895,5.623917269,2.815415473,16.41042888,-6.039363795,8.201290754,9.656296314,-1.06739298,2.615328732,-1.037009097,1.673046287,2.936690628,-2.954498083,-4.049671559,4.8551093,2.630969581,2.414375746,3.463812599,-0.947171825,1.625320787
"720","M","2006-12",0.492070027,-4.385644119,-3.355548895,7.314746682,7.192984405,-1.554359234,-0.694726504,10.11205424,-2.011382241,1.343467815,0.850423733,5.897223765,-0.301185067,5.070414598,3.284071203,3.516105249,0.986079756,14.68268759,2.359092968,3.895526847,-8.956468119,-5.281835858,-8.90643873,1.815494879,0.59866991,2.579180622,-1.094084953,7.039082896,8.018109978,42.98230088,0.181023797,3.566917495,2.018502865,-0.975278814,-1.500828254,7.627555304,-3.133825007,1.869874283,8.368684046,6.922558923,1.683501684
"721","M","2007-01",3.893874366,0.478895211,3.676060488,-10.15313508,-12.10160701,2.2195673,3.246873711,-30.51501622,1.813986793,-3.857043014,-2.905284405,0.650987279,-1.853141103,-1.949920604,8.295112933,-5.302400001,-0.084483006,-9.646952478,13.82105911,0.876654728,29.13964551,23.52670275,11.32188498,-4.973548749,3.917020808,7.653201023,-1.321320043,0.616696005,-4.80120677,1.132636009,0.407281606,-4.116981367,-5.438865027,0.637238202,2.61644445,-21.54074261,-1.408972252,6.497494677,0.515221595,-2.733341731,-5.794701987
"722","M","2007-02",1.505933604,-0.359500296,-0.560136942,-0.729246163,8.71343646,10.70011328,1.967647029,-6.04875575,1.984840197,-5.071381477,-5.653383097,3.976401977,-2.230463152,0.852227225,-4.12968758,-0.662073127,-2.311167786,-3.619095376,-18.87260018,-5.044594809,-3.445150874,4.372045069,1.447835751,6.07413808,-3.352886265,-5.49361504,-0.845306472,5.394851027,0.68765749,-15.44063647,-1.163034685,-0.615644694,-2.496147712,5.091597579,-2.499874987,38.63356448,9.546158328,-5.193834097,8.733836582,-1.113701114,1.757469244
"723","M","2007-03",0.67890044,1.665856048,4.652832648,-0.741721477,-0.928205756,-2.938502407,-0.925466103,22.46107534,-0.329476668,4.567267184,12.27345665,1.70231788,3.291364435,-1.214752904,-2.612490487,1.986206866,9.000540477,21.45387116,4.011838844,0.963360725,5.458575652,-19.57280465,-1.185222219,-3.10649175,-3.803769414,9.39659729,7.147335051,-7.792754344,7.411740713,-5.811681262,2.786617435,1.950670901,7.029486309,8.130223954,7.69491742,-17.00961282,5.264935393,3.892326751,-16.60762544,-1.833420639,-1.899827288
"724","M","2007-04",-3.985300873,-7.956246964,-8.083932747,12.66189527,-3.634515784,5.039287008,-0.903785455,-10.48890525,-2.629151292,-3.56787819,-14.25000266,-4.818867529,-3.165741768,-3.899032189,1.234447307,-2.483893327,-4.949207363,-17.21151269,-7.559334868,-0.473360141,-2.189775714,-24.82524182,-2.971608225,-2.735356508,-1.119905424,-3.24973731,-8.014407287,-5.51555468,-7.826994008,-10.20439527,-0.785585417,-3.288918162,-6.439140987,0.012377532,-4.328127898,-2.835209872,-1.686098883,-3.280638048,-4.412920268,-0.733724653,-1.672535211
"725","M","2007-05",0.470759339,3.889309905,5.997901596,-6.603521369,4.052104235,-2.440900693,-1.480104185,2.450691959,-2.542239065,2.813992916,9.450151693,2.518046719,2.966169321,-5.12825533,2.689060427,2.937367221,-1.574887823,16.15616511,0.447879675,3.489502029,0.935316624,79.98599309,5.414863771,1.362605362,4.141847623,20.77378124,-7.023591125,9.579994847,0.389819007,18.7061441,3.54511703,3.411641337,3.738561941,1.87082476,0.328955195,2.748026398,1.868719682,1.300082953,2.109750097,5.510012095,0.447627574
"726","M","2007-06",1.011390042,1.760735902,7.183793122,0.715629345,8.461621995,3.730251436,6.293644826,2.108293115,4.520414776,2.341008571,1.330325475,5.22750027,1.984752131,1.148408563,0.352950158,-0.84701822,1.598523127,-4.634976233,8.965644679,3.273577666,-6.361614723,-1.939595087,1.249046344,-0.770305297,-1.962426448,18.95274634,11.01938305,-0.136911664,11.94486662,-3.445790081,-0.723563616,-0.561746754,1.96382595,1.272022518,9.883050003,2.333141307,4.86526719,-1.760300462,22.69540829,-4.203286206,-4.723707665
"727","M","2007-07",1.391586371,-5.463706994,1.264845416,-3.474224153,-4.016397784,-3.586695099,2.420668023,0.85425147,5.611533096,-0.356706052,-4.862088503,-7.021983806,0.13427475,1.679979145,5.186095506,-3.045319532,1.912494642,-8.771568652,-0.365499729,0.607705712,3.741107465,-2.871538846,-5.619141654,-9.622641746,-1.642247907,-11.78505801,-2.451278699,-6.476367376,-10.24677291,3.217858743,2.298550778,-3.42557915,-1.163080385,1.28489883,10.34266411,-0.572165459,-3.740180806,3.77893193,-5.840619716,-4.135088419,2.338634238
"728","M","2007-08",-3.027654312,6.368430954,-9.163576187,3.474481211,3.420259056,7.841206746,-4.46174321,3.096538826,0.044033465,-0.653813936,3.042388602,5.757418484,0.094481411,5.307983054,-2.653803785,3.22152858,-2.260118588,6.171971874,15.80957817,2.471153698,-3.760869425,-4.450057625,5.424328403,13.01797208,8.212523595,13.11684729,2.762592277,-0.413437194,8.572746445,0.231464738,1.952859785,3.189102216,1.540772433,-2.488882811,-15.49990197,0.549756157,3.88169466,-1.537093062,1.653783258,1.442441054,5.21023766
"729","M","2007-09",-0.76328558,-8.916042892,9.7594276,-3.290062061,-2.71115178,0.656954079,3.678956073,2.191699994,4.269366197,-0.63116157,-4.980360346,-7.673554713,0.161026105,-9.050494878,-1.773998125,0.32235218,7.296096411,3.088396068,-13.22444248,-0.819100894,-3.822495934,10.56722138,-6.33693088,-1.722315721,-7.480282307,-4.726446359,3.372968032,-1.79303787,-5.831478111,-7.548531428,-4.992046878,-0.13268645,-1.043434046,4.896714651,5.867054433,0.556803176,-2.205298816,-3.960761311,4.881661284,2.843861088,-8.77497828
"730","M","2007-10",1.665861436,11.67703596,-2.376631976,-3.830741208,-0.47727539,1.096109985,2.14345436,-2.56795647,0.576896018,-0.225261988,2.650326719,-2.393477349,-0.228527851,2.46007489,2.138268904,0.025019715,-3.151772582,-8.467101956,0.032722452,1.064857893,-2.904052372,3.930790899,2.234695611,2.246559725,-2.425668307,4.628523144,0.850923596,2.370132452,-0.397484395,18.22652408,-1.711466629,0.314595732,0.069100631,-4.18899636,1.334205037,2.279608554,6.272202355,4.267467194,-2.283557033,0.03988301,3.523809524
"731","M","2007-11",1.568232365,-2.452811604,-3.13956431,-2.320939449,5.717591369,6.274707283,-0.223211028,2.214601158,8.589815333,-0.133551073,-0.241162472,7.351586637,-2.519420995,-55.74569696,-2.802732094,2.483458417,-3.226663224,5.044977253,-8.684272318,4.7837922,-4.572473257,-8.205536487,1.069352775,6.787807675,5.208990019,12.32519492,-1.071875224,-4.864149142,0.91014995,-11.71266341,0.284163296,2.213366983,-0.475656034,-2.613204542,-3.131870063,7.143195252,-5.383443826,0.764164944,27.81194313,5.063122924,-6.715731371
"732","M","2007-12",1.096721066,6.190890546,3.328402599,4.883433021,-6.825760745,3.248078069,8.10221783,1.018666431,0.090182943,4.370660093,14.14115167,-7.240482211,2.800525583,-10.48470347,14.23078952,-0.595217257,0.367942586,-7.933993608,-2.09912145,-4.073767912,-15.13176057,22.48772651,1.441499175,-7.42053737,2.283601539,-13.65674716,11.60800862,-7.638107669,-8.399691245,-3.90367933,-0.532971208,-0.329970167,3.764490488,8.509204799,1.807742061,-10.5984492,5.862755166,19.60322104,-15.74381494,-3.832532254,-1.57790927
"733","M","2008-01",-0.462808693,-4.813546892,-3.100859503,22.43838617,6.649722133,-1.332181757,0.091054445,-3.928342545,-4.234779251,-2.887809358,-19.88336601,3.309977814,-2.300824601,255.795629,-14.03614087,-2.563032633,-1.869020085,11.4697605,22.8410596,5.576996637,45.94861818,-1.556403898,-6.717822633,3.243847746,15.67056928,19.8743454,-11.2743421,1.16648392,2.326588005,2.529182879,-1.430719981,-2.37939769,-5.770989822,1.494528785,0.840838069,18.54190325,-4.204634117,-24.10842843,21.85588365,-2.406944627,1.503006012
"734","M","2008-02",-2.711650052,5.750221881,5.211198024,-3.795806957,1.190327613,3.684339381,-4.754624942,0.534629102,-2.325268817,2.020445444,3.149788637,3.261890132,0.812826756,-14.72460312,6.829128543,-1.426465123,-10.84849286,2.42702204,-11.67041216,-11.35256142,-18.17479185,-8.244219683,-0.11357354,-0.937124561,-11.87424066,3.786390694,-14.01324261,-12.38904187,25.01447273,6.762808349,1.08148457,-0.724750693,0.985508871,2.482136548,3.953123759,6.299001082,-0.701021085,2.054373234,-19.3402103,-2.385444744,-4.935834156
"735","M","2008-03",0.984515389,-10.63362001,0.35284863,-4.801574366,-15.94629138,1.783304357,0.638101263,-2.974861411,-7.823035641,-9.630495399,-9.766442581,-3.615912569,-2.834998345,-2.181364228,-2.429758253,0.065508831,23.76269446,-8.527249319,-7.534784262,12.92788513,-4.824013118,25.59353851,-10.6939805,2.334460226,8.947930883,-4.230359971,13.97169872,-7.851556565,-16.13172164,-3.782169771,-3.124203085,-1.155235853,-3.488449341,-0.574775894,-3.655277139,-9.311896121,-3.563707035,-6.835061263,11.40845255,0.566063786,4.880581516
"736","M","2008-04",-0.66067203,8.916725605,3.950936003,-2.133164236,19.05890854,-2.930772188,1.593690528,5.650843847,6.344704038,7.449212893,4.569373148,-4.331101582,1.456210608,1.006385929,1.361658268,1.359068643,-8.103544771,20.7624296,8.068292849,2.322354716,4.446602976,4.090792808,9.518914151,-0.276782322,0.301730489,-4.532900354,6.259374714,4.531511584,3.739663561,-6.295256391,-5.483239239,1.811623535,4.231434405,-3.292148523,2.697129237,11.43229251,16.49792985,6.295614124,-9.558608654,0.57660626,-4.059405941
"737","M","2008-05",-1.535940239,-5.299457934,-3.905414116,3.507930748,-5.155441063,0.597018266,-15.30856963,-9.935711212,-6.562785148,-5.743888573,-9.242981144,-4.814372088,-4.362638171,-7.070783949,1.549559932,-0.483496599,-3.343386089,-18.05350708,-6.863042041,2.276612472,-24.1093565,-39.24170401,-4.421055866,-7.21473353,-4.772036707,-15.54042453,-3.769222256,-16.16796774,5.380479757,-2.59422804,-5.5982551,-0.835326554,-5.332098907,-0.710712631,-3.280505519,-11.04435241,-14.84552461,-4.313672709,-10.79875998,8.626808627,-9.391124871
"738","M","2008-06",-0.013547513,12.46634775,0.214218899,0.364319249,-1.444604544,4.047895511,16.68663973,5.075076281,-0.300480769,-1.91152519,-10.27586537,-8.590801853,-1.315144249,-5.488289409,-2.553390335,-1.696773639,-4.38141841,1.68032289,-0.746369632,-2.494132305,-31.26223926,13.99743661,-5.051797756,-0.488962726,-6.231753668,-7.175140432,2.080317211,-9.221177512,-7.705662504,-2.339512669,1.129693412,-2.189415204,-2.399083036,3.188944119,-9.530100479,4.267641984,2.782251072,-7.978049517,-8.049271904,-2.839909525,-2.277904328
"739","M","2008-07",-2.055629754,-17.74742831,-5.507001407,-6.084873887,2.624112875,-5.282090236,1.800244718,-1.59442428,-4.196805304,0.7616486,-2.862522357,5.005390118,-0.390950845,2.336618706,0.500653647,-3.803602914,-4.739164952,-2.642984411,-5.41468072,-4.361224048,121.7693415,-2.370056804,3.817003853,-1.741522736,2.298257929,5.424467934,-0.006516515,7.95094011,-2.173061114,-10.50232095,-14.60217858,-3.925115447,-0.327927356,-9.881882843,15.40402234,5.177502893,2.399678158,-1.524949587,-0.290844611,-9.169684428,-0.815850816
"740","M","2008-08",-6.051263809,-5.422446379,2.367188436,-2.738816279,-2.246687105,-0.544995973,-4.905168384,1.659118875,-2.516712544,-1.967811824,-7.522507519,-15.409029,-1.590381341,-7.789488945,0.805462147,-2.385569848,-2.644045158,6.332758596,9.716032207,2.455917973,-26.94634399,6.50337901,-5.772967797,-6.150233776,-8.853406205,-12.891515,3.426746991,1.615557188,8.547937299,-2.704454941,7.903486664,-2.421474645,-1.26239849,7.940070629,1.0470247,-3.540796225,-6.0212149,-0.433076177,26.02169394,-1.822582942,-2.702702703
"741","M","2008-09",-0.582679484,8.334145962,-4.518026124,1.145767897,-0.446293786,-10.59227285,12.47467507,-3.18485061,-5.300524405,-2.173823896,-6.522564638,-7.21946113,-4.228238989,-6.553125119,-3.405159298,-2.8322113,-5.011879021,-4.408690937,-3.119543955,7.884236661,-23.1178535,-3.480102584,4.738946075,1.018173214,-10.47844663,-0.255495457,1.691942286,-19.0892879,-9.084741676,1.199428843,-0.558348711,-3.251621119,-2.288617021,-6.2103452,-3.293931476,-4.478074844,1.464772075,0.58014921,-11.76825629,-7.382160986,-2.898550725
"742","M","2008-10",-2.143370996,13.58873967,-1.67324173,-7.420509012,0.178150305,-11.65619096,-11.48714765,-2.143306093,-7.190322031,-3.890861162,-0.812885796,-6.118203129,-1.578657294,-0.79144377,-4.252638211,-6.136186466,-2.472874492,-8.724150137,-6.434434288,-5.362062618,-18.27854819,-18.40102054,-6.321572302,-3.280738953,8.720918162,-6.179093306,-9.375514176,-10.76587303,0.928334485,-9.613394789,0.635565761,-5.739886127,-3.413373416,11.94065414,-6.769248438,7.712450111,2.509644463,-7.056993976,-7.088042694,-10.8362042,-6.094527363
"743","M","2008-11",-4.253064931,-19.26108619,-4.972457705,-11.3826948,-7.909696371,-15.66095336,-3.940265409,-0.42440092,-13.45694878,-5.007457155,-10.24381307,-19.60570539,-9.8393915,-11.55572773,-2.834286828,-7.469755104,-17.56248381,-19.725667,-15.80039468,-4.744433177,-17.60337233,-6.080602009,-7.006897735,-6.341767495,-14.26460352,-19.99027196,1.237115678,-6.834434869,-12.61429019,-8.512852534,-12.00474618,-8.089736138,-6.893822027,2.038971235,5.246263148,-9.293934266,-9.943717907,-7.475326299,-15.09824723,-10.0456621,-2.119205298
"744","M","2008-12",2.233413125,2.472093505,-7.655250655,-5.187281943,4.761076383,-14.77637604,-14.60011799,-1.500290433,-12.39923632,-2.086077277,-0.878216179,-1.417435137,-0.847687078,-4.802103862,-7.703739003,0.142545966,14.47351108,-7.73281865,-12.51508805,2.330872147,-1.576172325,-34.27595754,9.25182909,-7.068899542,9.505137715,-12.77237567,-1.646035269,-13.2152415,-2.207275474,6.165396428,0.041669227,-0.72669159,1.386646503,-3.872997999,29.62364771,1.381235696,-12.53467769,-2.76627176,-26.70025686,0.507614213,-5.953991881
"745","M","2009-01",-0.689182921,1.067641921,7.049374934,5.321807957,-6.990270196,-16.76058452,10.40558192,-1.669941372,2.651652742,-0.861341858,3.978224852,-23.34044001,-1.706996066,3.336427431,11.16546078,-5.735845387,-6.354682036,-1.353655312,-12.65906317,-0.320147041,-6.468378102,30.54544163,-17.75593374,-1.592513909,-8.327556938,-27.59747217,-13.78654511,-44.6418913,-9.195139343,-24.99732133,-10.2694248,-4.889916282,-4.756237884,-4.355201626,-54.91623946,-32.96073793,-1.619685603,-5.160096757,28.73947575,-11.16938617,-10.64748201
"746","M","2009-02",-2.444449387,2.181355777,2.069402062,-0.299943967,0.140111844,-2.334387466,3.951649383,42.2593134,5.130927105,9.992923783,-10.33385101,1.306819589,13.38924112,-5.223832119,-1.915296706,9.005416168,1.962920687,17.5259607,1.265525263,7.929722682,-4.765830131,25.00981547,12.29622221,-2.333933273,20.01003354,-17.98363206,9.829560449,-3.972246534,6.100544513,24.01428571,-11.54970814,4.923955936,13.06143846,18.89491105,7.713304674,7.28354373,9.968821799,7.541965789,16.01862339,-2.317953204,-0.805152979
"747","M","2009-03",-4.988600091,-6.387958373,-6.843406257,-0.039672044,-3.172437532,14.56007236,-12.41934853,-1.245401793,-2.468304723,0.762687001,-4.496881969,-15.26555558,-4.912856044,19.82506331,7.170272156,3.187538002,0.711183603,-25.32677577,4.175929812,0.599026144,-8.72697326,1.766645729,8.768271721,-2.717074005,-6.863089719,6.014599019,-7.87139526,5.196649559,-16.36854414,3.306070729,6.019130351,2.045769642,0.894769357,-12.42721653,-7.559040413,53.55138086,-2.179454428,-4.259244614,41.38884159,7.477053951,0.974025974
"748","M","2009-04",1.029468228,40.38945321,1.966647881,1.85044318,6.805678955,2.989500645,29.33838752,3.34904576,4.141263085,10.56815086,5.528107243,19.41115697,12.99372462,-32.19645688,0.748819795,2.791846134,8.034811767,7.757229742,-21.74952406,2.954138243,-10.63468973,-12.16727104,4.018005505,10.35769501,-6.220115745,6.303369434,13.25929468,-8.276932738,10.54827028,8.262711864,-4.302984864,2.834906231,4.167066616,1.812601716,13.1542124,47.53352164,-1.463111181,-1.942096686,-2.543122409,-3.249323058,-2.893890675
"749","M","2009-05",3.821761953,-12.68293642,-0.83156625,0.04221396,-2.205649265,6.922882432,-16.7142928,4.442027494,-5.213741301,4.116122099,0.60954528,-23.20865797,1.76764941,-6.328178606,18.48440782,5.270612655,-4.337204025,72.58561385,-28.55104815,3.937345897,0.5580472,18.20098384,-1.870718945,5.996304022,66.2475141,-8.397510384,-5.281120019,-14.09286753,0.254945545,-3.038417963,5.537424836,5.185986146,4.920904328,-3.966998351,3.397186086,-6.208121438,-1.534886537,0.949263574,8.79495409,6.867599569,2.152317881
"750","M","2009-06",3.0153283,11.82256945,-0.16631048,-3.151727608,-2.398323177,1.332994529,3.353342175,-2.823616518,6.223050926,-2.181348675,15.85858427,13.7475744,-0.975871151,14.97757132,-10.23893943,0.310637629,1.998314863,-22.40009968,8.440621085,5.360165573,6.466612072,6.160820452,9.671761611,3.150004603,8.565723712,21.25682716,-12.86223701,13.58093987,-8.500561925,4.440195454,-1.971105662,1.332432048,-0.373471373,-2.542943462,-1.850503533,2.15917597,1.998873407,9.842842343,25.6152155,3.988718775,4.862236629
"751","M","2009-07",2.105356667,12.14726817,5.959396643,6.277335568,6.771602433,11.98162979,0.463884965,-5.470304739,0.680197477,2.497992145,7.710783041,-23.67893095,4.146911786,1.183408498,4.782394018,7.420168602,20.51724138,30.91483324,-36.91852906,3.80341762,-7.530646728,7.343367168,2.94483247,9.591517335,-25.6883881,-35.86151411,14.69073907,-17.79396731,20.67135721,9.082587469,6.544530797,9.155561759,3.684232098,1.106315162,24.47876697,-2.750151582,4.677300554,-5.8293458,-68.38733071,20.96086788,1.70015456
"752","M","2009-08",-0.550287106,-19.14858922,0.790320029,0.736349159,0.2426926,6.407613202,2.528496773,0.807274208,2.865860303,-0.391888326,4.098473815,4.258872233,-1.057083079,-3.597349788,-2.2540973,7.001775047,0.777812588,10.34060376,-7.54482586,2.955265587,0.749520968,0.260858224,-4.696234299,1.050803583,-6.756358446,20.99702164,2.866080002,3.80399081,-5.487374095,2.377622378,4.713676673,8.610130933,-0.671826323,5.663445425,9.093372374,-12.50142524,0.792960807,2.738865005,86.78058137,31.4061499,-0.911854103
"753","M","2009-09",1.946503948,3.185044044,-0.99672339,0.871838217,3.180039252,5.344095744,-5.8412722,-8.82475528,-0.286016949,-3.156623781,7.943286554,16.95776084,-2.819797819,9.918060595,3.075830941,-12.44114665,-1.449578844,-46.87819561,8.867647835,1.752617233,7.388088713,-9.112787824,0.70005006,3.727262701,27.52111913,-14.36802668,-0.254666483,-2.522591998,0.162268236,7.577413479,1.242650522,-13.68534607,-2.774818861,-3.226105349,-1.5142777,-27.48450407,-1.31814039,1.789317879,30.2274184,-38.976234,-0.306748466
"754","M","2009-10",0.911762813,-0.137502691,1.583522442,2.58825355,-1.433891666,12.78094193,2.216968803,4.038874658,6.501646659,3.942742365,11.7289269,-13.07218246,6.737017818,0.823606836,3.536552773,6.561336436,16.47335258,-15.34591559,4.730394306,0.147704739,-5.491228677,14.43498175,5.535515794,7.351590143,-0.981182515,-9.382365266,4.828821736,-15.64599542,7.03867374,5.833051134,4.344902325,6.399742224,5.630108129,-3.177054885,13.53887413,-22.23410027,-0.764058375,6.635696627,-10.90797349,7.988815658,1.692307692
