,TIME,AUT,AUT2,BEL,BEL2,CZE,CZE2,DEU,DEU2,DNK,DNK2,ESP,ESP2,EST,EST2,EU27,EU272,FRA,FRA2,GBR,GBR2,GRC,GRC2,HUN,HUN2,IRL,IRL2,ITA,ITA2,LTU,LTU2,LUX,LUX2,LVA,LVA2,NLD,NLD2,POL,POL2,PRT,PRT2,SVK,SVK2,SVN,SVN2,SWE,SWE2
519,1990-03,0.200522832,605.9952808,-6.881074256,860.3001904,0,100,-0.229273945,778.6386928,-11.41400371,206.6490084,3.444272499,2800.336615,0,100,0,100,0.237242614,349.2842288,1.920838184,684.5191556,-23.82985828,604.4350781,0,100,-0.733407731,2103.895864,-12.37884864,2055.870113,0,100,3.973990295,528.4591899,0,100,29.04109132,116.8007543,0,100,-2.993601481,97.15171218,0,100,0,100,-6.232917092,89.12399777
520,1990-04,-1.23528215,598.5095293,3.130792217,887.2344018,0,100,-1.270791782,768.7438163,5.038841509,217.0617244,-4.676726626,2669.372527,0,100,0,100,-8.534909223,319.4731369,-3.14106225,663.0179828,93.75002077,1171.093089,0,100,7.227876661,2255.962862,1.420297656,2085.069588,0,100,1.766011491,537.7918399,0,100,-16.64414611,97.36026612,0,100,2.835419834,99.9063711,0,100,0,100,-14.05939109,76.59370637
521,1990-05,3.208446194,617.7123855,-4.39623219,848.2295174,0,100,4.408532879,802.6341402,-12.12715245,190.7383182,-0.623620683,2652.725768,0,100,0,100,10.28882041,352.3431542,7.134433962,710.3205629,1.0590321,1183.495341,0,100,-6.272271857,2114.462738,-8.704752587,1903.569439,0,100,6.767951831,574.1893326,0,100,5.252320031,102.4739389,0,100,2.777635909,102.6814063,0,100,0,100,7.753049844,82.53205461
522,1990-06,-10.86102739,550.6224741,-2.240991057,829.2207698,0,100,0.650211963,807.8529634,8.825622787,207.5721627,-1.982306732,2600.140607,0,100,0,100,-2.66844399,342.9410745,-7.539900936,656.7630962,-14.86092867,1007.616943,0,100,0.335680272,2121.560573,-9.422373646,1724.208014,0,100,0.98763914,579.8602511,0,100,2.565383003,105.1027879,0,100,3.86468654,106.6497208,0,100,0,100,2.400561015,84.51328693
523,1990-07,8.621007025,598.0916763,-6.277738237,777.1644604,0,100,7.037792398,864.7079778,-0.276058378,206.9991424,-1.22875662,2568.191207,0,100,0,100,-4.61852565,327.102253,-1.785714286,645.0351837,-3.005901761,977.3289671,0,100,-3.389484509,2049.650606,2.417869604,1765.897115,0,100,-2.707033552,564.1632396,0,100,-8.324759331,96.35323374,0,100,-1.943178939,104.5773259,0,100,0,100,-13.01218686,73.51626012
524,1990-08,5.576123191,631.442005,-0.102507255,776.3678105,0,100,4.636059032,904.7963501,0.469997532,207.9720332,11.77276501,2870.538322,0,100,0,100,6.105818648,347.0745234,2.121212121,658.7177482,6.624453063,1042.071666,0,100,3.353651093,2118.388736,-4.299699219,1689.968851,0,100,6.159447976,598.9125808,0,100,9.963010005,105.9529161,0,100,1.454307319,106.0982016,0,100,0,100,3.301511094,75.9434076
525,1990-09,-12.15219681,554.7079298,63.75361379,1271.330346,0,100,-8.405060993,828.747665,18.67330202,246.8072791,-22.19570364,2233.402143,0,100,0,100,-5.826367459,326.8526863,-1.008902077,652.0719312,-29.98810102,729.574162,0,100,-0.85861105,2100.200016,-3.112276508,1637.372347,0,100,-2.309921158,585.0781724,0,100,-3.216679993,102.5447498,0,100,5.13812687,111.5496618,0,100,0,100,-3.18726772,73.52288788
526,1990-10,11.98794814,621.2060288,-36.98417122,801.1393541,0,100,10.21920236,913.4390659,-17.84187838,202.7722245,5.619447734,2358.90701,0,100,0,100,-4.111477566,313.4142114,-4.736211031,621.1884285,46.05871191,1065.606623,0,100,3.623617251,2176.303226,-1.958291718,1605.30782,0,100,23.5058272,722.6056366,0,100,-1.831566677,100.6665743,0,100,0.934552088,112.5921515,0,100,0,100,-4.958683475,69.87712059
527,1990-11,2.960206879,639.5950124,24.77851585,999.6497959,0,100,-0.36530499,910.1022275,-4.707231456,193.2272666,-1.853550717,2315.183472,0,100,0,100,-6.254147313,293.812825,-4.90874764,590.6958561,-9.187385086,967.7052394,0,100,-9.618115986,1966.983857,-1.9802713,1573.51837,0,100,3.609702034,748.689547,0,100,1.213892901,101.8885587,0,100,-0.706005253,111.797245,0,100,0,100,-11.73524419,61.67686986
528,1990-12,-7.350713726,592.580214,8.977027849,1089.388637,0,100,-18.42584394,742.4082113,5.587009454,204.0228922,-11.32173635,2053.064503,0,100,0,100,3.965079927,305.4627383,-4.765056254,562.5488663,10.40334916,1068.378994,0,100,1.734702778,2001.105181,-9.289805017,1427.341582,0,100,-14.16710581,642.6219067,0,100,-1.013651078,100.8557643,0,100,1.960613181,113.9891565,0,100,0,100,-8.812278187,56.24173251
529,1991-01,9.4098036,648.3408483,-25.11827851,815.7529647,0,100,47.25482195,1093.23189,-8.489610407,186.7021435,7.747116457,2212.117801,0,100,0,100,-1.754306334,300.1039861,1.667824878,571.9311962,-4.517523766,1020.114719,0,100,-4.56743604,1909.705982,80.75506634,2579.992223,0,100,-0.860990293,637.0889945,0,100,4.448901144,105.3427375,0,100,-5.870496941,107.2974266,0,100,0,100,4.483197291,58.76316034
530,1991-02,-9.190534141,588.7548613,-16.35620928,682.3267026,0,100,-13.02498583,950.838591,-0.445389333,185.8705921,-1.493960365,2179.069638,0,100,0,100,-0.800993301,297.7001733,-10.73137389,510.5551212,21.61388437,1240.601135,0,100,-16.1062607,1602.123758,-16.52198048,2153.726411,0,100,-4.665764806,607.3639204,0,100,-6.969701114,98.00066357,0,100,-1.437301584,105.755239,0,100,0,100,2.897838993,60.46602211
531,1991-03,7.628423259,633.6675741,25.96732254,859.5086782,0,100,6.758824669,1015.104104,27.54380668,237.0664287,-0.450908847,2169.24402,0,100,0,100,4.771413435,311.9046794,14.39509954,584.0500391,34.6829523,1670.878235,0,100,15.68414007,1853.403092,1.75891194,2191.608562,0,100,7.74892898,654.4281192,0,100,5.910652828,103.7931426,0,100,3.174426521,109.1123613,0,100,0,100,8.96593043,65.88736359
532,1991-04,-2.986950553,614.740237,0.695888325,865.4898987,0,100,-5.315081708,961.1504917,-15.91261916,199.3429507,4.063749993,2257.396674,0,100,0,100,-4.364084926,298.2928943,-14.92637216,496.8725567,-25.32944523,1247.654048,0,100,-11.02981113,1648.976231,-17.25858018,1813.368041,0,100,1.535384649,664.4761081,0,100,-8.155820726,95.32795993,0,100,2.947408951,112.3283488,0,100,0,100,-0.588686698,65.49949344
533,1991-05,2.813015724,632.0329765,3.619797495,896.8188804,0,100,1.143792875,972.1440626,17.13304664,233.4964714,1.801278537,2298.058676,0,100,0,100,-0.65653778,296.3344887,-0.708103855,493.354183,17.41852236,1464.976947,0,100,22.95047757,2027.424152,0.441294295,1821.370331,0,100,-2.521190495,647.7233996,0,100,13.48850236,108.1862741,0,100,3.247696833,115.9764331,0,100,0,100,0.680194959,65.9450177
534,1991-06,2.207382559,645.9843622,6.274795162,953.0924281,0,100,17.23599307,1139.702746,-1.871392899,229.126835,3.182099522,2371.18519,0,100,0,100,1.756879258,301.5407279,-5.150554675,467.943706,1.981549185,1494.006186,0,100,-16.06519806,1701.714446,-5.904774794,1713.822515,0,100,4.070988258,674.0921432,0,100,-6.606384636,101.0390727,0,100,1.706040285,117.9550377,0,100,0,100,-0.962203296,65.31049256
535,1991-07,-2.724274688,628.3859737,0.08920877,953.9426702,0,100,18.83241714,1354.336321,-4.406499148,219.030363,-2.228145985,2318.351722,0,100,0,100,1.870807925,307.1819757,8.270676692,506.645817,6.299573866,1588.122209,0,100,-5.700344907,1604.710853,2.804741238,1761.890802,0,100,0.509636495,677.5275627,0,100,0.61682727,101.6623092,0,100,0.488841757,118.5316512,0,100,0,100,-3.298712007,63.1560875
536,1991-08,1.451959776,637.5098853,-3.697642364,918.6692819,0,100,-58.26683587,565.2073998,-1.877413175,214.9182581,2.767291127,2382.507264,0,100,0,100,-4.51919388,293.2998267,13.65740741,575.8405004,-1.60087497,1562.698358,0,100,3.85667455,1666.599329,-6.446233942,1648.315199,0,100,-4.707731493,645.6313843,0,100,1.236577738,102.9194427,0,100,-0.178853344,118.3196534,0,100,0,100,-0.001245057,63.15530117
537,1991-09,-14.1747093,547.1447123,1.268963885,930.3268633,0,100,24.34671174,702.8168161,3.814797384,223.1169542,-1.550264217,2345.572106,0,100,0,100,5.334034532,308.9445407,-5.023761032,546.9116497,-15.28744329,1323.801733,0,100,-1.040567521,1649.257237,-6.158002543,1546.811907,0,100,-7.208584728,599.0904989,0,100,-5.974698871,96.77031592,0,100,0.21741193,118.5768944,0,100,0,100,0.545219815,63.49963639
538,1991-10,23.52033428,675.8349776,-4.199816427,891.2548428,0,100,9.847040491,772.0234726,7.048806334,238.8440362,6.859916979,2506.476405,0,100,0,100,-12.30106417,270.9410745,-9.578270193,494.5269742,8.137609898,1431.527554,0,100,0.267869334,1653.675092,12.73635945,1743.819432,0,100,-22.54784384,464.0085087,0,100,3.355283414,100.0172343,0,100,2.545028621,121.5947103,0,100,0,100,0.541851648,63.84371022
539,1991-11,-3.680872867,650.9583513,-1.497685978,877.906644,0,100,2.44039861,790.8639227,0.629085297,240.3465689,-2.364325754,2447.215138,0,100,0,100,8.082106785,292.8388215,2.213438735,505.4730258,6.614409121,1526.214643,0,100,3.478363415,1711.195921,-5.682706719,1644.723288,0,100,25.76762576,583.5724848,0,100,2.487935648,102.5055987,0,100,-6.049068911,114.2393625,0,100,0,100,6.874396057,68.23257971
540,1991-12,25.28813186,815.5735576,6.536581926,935.2917311,0,100,-19.25440811,638.5877554,-8.339277989,220.3034004,-12.71078582,2136.154863,0,100,0,100,1.369490081,296.8492201,-0.773395205,501.5637217,2.517305553,1564.634129,0,100,-0.52093997,1702.281617,-8.933358679,1497.794257,0,100,87.86833432,1096.347907,0,100,-5.275728172,97.09768196,0,100,-1.842882969,112.1340648,0,100,0,100,-11.52651749,60.36773948
541,1992-01,-20.73732594,646.4454107,-6.875389109,870.9867853,0,100,56.1751746,997.3155419,11.12923667,244.8214872,37.83121187,2944.288135,0,100,0,100,2.536168424,304.3778163,0.857365549,505.8639562,4.321412304,1632.24842,0,100,-7.537459327,1573.972833,51.79149213,2273.524252,0,100,-44.8037486,605.1429468,0,100,39.72498488,135.6697214,0,100,19.29828492,133.7740161,0,100,0,100,3.524525696,62.49541597
542,1992-02,8.068588599,698.6044314,8.272562353,943.0397101,0,100,-6.373442629,933.752208,2.248653861,250.3266751,-5.88933959,2770.889009,0,100,0,100,2.119845581,310.830156,-5.641421947,477.326036,2.544263828,1673.777126,0,100,4.581482745,1646.084127,-10.7979377,2028.03052,0,100,2.472874319,620.1073713,0,100,-28.98047472,96.35199211,0,100,1.179841143,135.3523369,0,100,0,100,-2.373917268,61.0118265
543,1992-03,-7.782874063,644.2329283,-16.58357203,786.6500406,0,100,-3.556199295,900.5461186,-14.86376801,213.1186988,-7.469388619,2563.92054,0,100,0,100,-6.84252491,289.5615251,1.474201474,484.3627834,-25.84140665,1241.249573,0,100,30.32406875,2145.243809,-3.693847893,1953.118157,0,100,-7.402528076,574.2037491,0,100,-12.97745828,83.84795254,0,100,5.682375723,143.0435653,0,100,0,100,-6.312314358,57.16056821
544,1992-04,23.13464324,793.2739179,26.78306083,997.3389995,0,100,3.898177368,935.6510036,9.94575268,234.3149575,4.988175516,2691.813397,0,100,0,100,-5.199399079,274.5060659,16.38418079,563.7216575,31.28582498,1629.584742,0,100,-27.58134046,1553.55681,24.37703313,2429.230417,0,100,6.217672541,609.9058579,0,100,11.87789058,93.8073206,0,100,24.31300394,177.8217529,0,100,0,100,-0.439071406,56.9095925
545,1992-05,-21.78183233,620.4843231,32.70333348,1323.502098,0,100,-3.084960411,906.7865405,-4.273119356,224.3023997,-6.835249738,2507.821229,0,100,0,100,10.47035798,303.2478336,-9.847434119,508.2095387,-5.414905019,1541.344276,0,100,-2.201019198,1519.362727,-18.18950946,1987.365321,0,100,-0.188422828,608.7566561,0,100,-2.018563237,91.91376051,0,100,-26.24349913,131.1551027,0,100,0,100,2.446549267,58.30191372
546,1992-06,3.902540998,644.6989782,-46.47506207,708.4036767,0,100,-3.575860055,874.3611228,-9.929255938,202.0308404,-0.555799143,2493.88278,0,100,0,100,-0.632665425,301.3292894,0.384615385,510.1641908,9.345659834,1685.393069,0,100,9.081715919,1657.346933,-0.058512412,1986.202465,0,100,-4.948506992,578.6322904,0,100,-16.46194959,76.78296359,0,100,-14.21348394,112.5133933,0,100,0,100,-10.80596879,52.00182712
547,1992-07,3.06195924,664.4393982,10.44108646,782.3687171,0,100,2.274760102,894.2507408,8.298860941,218.7970989,-0.527535639,2480.72666,0,100,0,100,-0.484278213,299.8700173,-1.915708812,500.3909304,-0.856460724,1670.958339,0,100,13.16155917,1875.479631,-3.196355578,1922.716372,0,100,-20.64716798,459.1611094,0,100,25.26025009,96.17853221,0,100,9.860581838,123.6078685,0,100,0,100,11.46863231,57.96572547
548,1992-08,-13.84387561,572.4552344,7.645429872,842.1841687,0,100,-4.47338523,854.2474602,6.97309437,234.054027,-15.08620495,2106.479151,0,100,0,100,0.268747291,300.6759099,2.5,512.9007037,5.811069408,1768.058888,0,100,-3.66408864,1806.760394,-23.15201122,1477.568862,0,100,11.61192028,512.4785314,0,100,-5.690252331,90.70573104,0,100,10.75204694,136.8982446,0,100,0,100,-15.3494374,49.06831273
549,1992-09,19.37187425,683.3505425,-5.108034932,799.1651072,0,100,-6.079446923,802.3139393,-0.36940183,233.1894272,14.55592595,2413.096697,0,100,0,100,-1.834687878,295.1594454,-0.457317073,510.5551212,0.938275632,1784.648153,0,100,-0.833114188,1791.708017,9.672559783,1620.487593,0,100,4.113868049,533.5612219,0,100,5.50741622,95.70127319,0,100,-0.143149579,136.7022753,0,100,0,100,-8.344552474,44.97378162
550,1992-10,6.361960796,726.8250361,6.809078856,853.5808895,0,100,1.594466811,815.1065688,-13.34553489,202.0690508,-0.38789411,2403.736437,0,100,0,100,-0.412196798,293.9428076,2.833078101,525.0195465,4.507143357,1865.084804,0,100,-1.191354038,1770.362431,10.15894945,1785.112109,0,100,-6.550438114,498.6106243,0,100,-1.104735118,94.64402761,0,100,1.293453042,138.470455,0,100,0,100,-5.318608319,42.58180233
551,1992-11,-4.989636313,690.5591102,-4.23092908,817.4664874,0,100,3.711284513,845.3574926,0.637141912,203.3565174,0.844214125,2424.029119,0,100,0,100,-1.402081307,289.8214905,-0.744601638,521.1102424,-2.94618162,1810.136018,0,100,3.639151423,1834.788601,-9.505146211,1615.434593,0,100,4.374348114,520.4215887,0,100,17.89745611,111.5829009,0,100,5.818129712,146.5268457,0,100,0,100,-6.017410292,40.01948058
552,1992-12,-18.09468656,565.6046037,-14.59998072,698.1165378,0,100,-0.469739302,841.3865162,-1.618985998,200.0642039,2.033060894,2473.311107,0,100,0,100,27.84358985,370.5181976,21.23030758,631.7435496,5.330989785,1906.634185,0,100,15.24099706,2114.428678,30.86043493,2113.964734,0,100,0.542284535,523.2437545,0,100,33.43266744,148.8880411,0,100,-4.24715234,140.3036274,0,100,0,100,10.97734499,44.41255702
553,1993-01,15.75217189,654.6996131,8.667569423,758.6262734,0,100,-9.297171834,763.161366,9.513336603,219.096985,-37.11761943,1555.276903,0,100,0,100,-39.24196287,225.1195841,-15.71782178,532.4472244,-15.77585668,1605.846308,0,100,-37.46949853,1322.162855,-12.86317159,1842.041823,0,100,-5.908077071,492.3301102,0,100,-79.33105002,30.77359474,0,100,-5.776110848,132.1995343,0,100,0,100,-7.704612247,40.99074172
554,1993-02,-2.431848721,638.7783089,-15.30255151,642.5370971,0,100,-8.260009562,700.1241642,-21.62701096,171.7128561,21.34103422,1887.189079,0,100,0,100,9.864966819,247.3275563,4.038179148,553.9483972,20.7339651,1938.801921,0,100,29.28326624,1709.335324,-4.433479351,1760.375279,0,100,-1.017897004,487.3186968,0,100,155.8265693,78.72703167,0,100,-3.256335469,127.894674,0,100,0,100,4.828564604,42.97000616
555,1993-03,-4.76918893,608.3137645,8.000080478,693.940582,0,100,6.294627373,744.1943715,-25.76075331,127.4783308,-0.807777909,1871.944783,0,100,0,100,0.971914679,249.7313692,-1.199717713,547.3025801,8.536059359,2104.299204,0,100,-9.352017245,1549.47799,-16.08492737,1477.220194,0,100,7.709536459,524.8887094,0,100,-8.593431052,71.96167849,0,100,-0.772266653,126.9069861,0,100,0,100,1.186589905,43.47988392
556,1993-04,11.12987591,676.0183316,3.108627936,715.5126128,0,100,7.985951159,803.6253706,49.05343151,190.0108265,2.127948139,1911.778797,0,100,0,100,-1.323432458,246.4263432,2.785714286,562.5488663,-39.29217385,1277.474303,0,100,8.61372578,1682.945775,-1.294456738,1458.098218,0,100,-33.33174842,349.9341253,0,100,19.52690812,86.01356932,0,100,1.449777427,128.7468549,0,100,0,100,-9.490778022,39.35330465
557,1993-05,-5.8755353,636.2986359,-7.52376983,661.6790907,0,100,-11.0241899,715.0321836,1.222432923,192.3335814,3.349172679,1975.80757,0,100,0,100,-0.153318142,246.0485269,1.876302988,573.1039875,-42.85718419,729.9847877,0,100,-5.51625862,1590.110134,-12.2517895,1279.455094,0,100,15.10274302,402.783777,0,100,-6.857405185,80.11527036,0,100,-10.62348178,115.0694562,0,100,0,100,-2.489976668,38.37341655
558,1993-06,-12.95292836,553.8793295,3.71909767,686.2875823,0,100,-3.438416503,690.446399,-2.393403338,187.730263,-1.246192801,1951.185199,0,100,0,100,1.652461788,250.1143847,-2.04638472,561.3760751,-2.690539308,710.3442601,0,100,-3.298102638,1537.66667,2.320105612,1309.139803,0,100,-6.683442591,375.8639545,0,100,-8.66186483,73.17579393,0,100,-5.252978626,109.0248823,0,100,0,100,-5.885791451,36.11483728
559,1993-07,3.304452575,572.1820092,15.3311803,791.503569,0,100,1.420333006,700.2530371,18.37064386,222.2175211,4.517869181,2039.337193,0,100,0,100,1.286066687,253.3310225,2.367688022,574.6677091,12.33618037,797.9736093,0,100,4.413886427,1605.53753,-0.71137378,1299.826926,0,100,23.50416519,464.2076392,0,100,30.13301491,95.22586683,0,100,4.191156035,113.5942852,0,100,0,100,11.39946736,40.23173636
560,1993-08,-0.819586465,567.4924829,-6.030061993,743.7754131,0,100,4.670276535,732.9567904,8.648615667,241.4362604,-3.319391377,1971.64361,0,100,0,100,-2.923952604,245.9237435,4.965986395,603.2056294,0.005629851,798.018534,0,100,-7.749918818,1481.109675,-5.092229749,1233.636752,0,100,2.643683004,476.4798177,0,100,0.406422965,95.61288662,0,100,6.9100127,121.4436648,0,100,0,100,7.705355714,43.33173476
561,1993-09,1.185282075,574.2188696,-2.677406721,723.8615202,0,100,-4.448902491,700.3482575,-2.802594804,234.6697803,1.660512185,2004.382993,0,100,0,100,2.832316171,252.8890815,-2.397926118,588.7412041,37.49523411,1097.237452,0,100,5.314640188,1559.825325,6.253279999,1310.779513,0,100,-1.298846222,470.2910776,0,100,-8.390595943,87.59039563,0,100,5.301056367,127.8814619,0,100,0,100,2.791981478,44.54154877
562,1993-10,-3.603091771,553.5292368,-2.828151749,703.3896179,0,100,-0.78681165,694.8378358,2.952970159,241.5995089,-3.507557289,1934.078111,0,100,0,100,1.638602767,257.0329289,5.179282869,619.2337764,27.30470327,1396.834882,0,100,6.796984317,1665.846407,-6.060872556,1231.334837,0,100,1.57886316,477.7163302,0,100,8.781764572,95.28237797,0,100,-7.615659086,118.1424457,0,100,0,100,3.547345438,46.12159137
563,1993-11,-6.182147985,519.3092402,-0.56860012,699.3901437,0,100,-9.509244391,628.7640079,7.723331925,260.2590409,0.757896595,1948.736423,0,100,0,100,-2.045068371,251.7764298,2.083333333,632.1344801,-18.73599527,1135.123964,0,100,-2.713016869,1620.651713,-0.297331803,1227.673687,0,100,-6.536171573,446.4919712,0,100,-9.947557565,85.80410857,0,100,2.731841937,121.3699106,0,100,0,100,2.188547445,47.13098428
564,1993-12,-14.91253509,441.8670676,5.580567054,738.4200797,0,100,3.064211025,648.0306639,8.532883424,282.4666415,1.407452394,1976.163961,0,100,0,100,-2.383754948,245.7746967,-5.751391466,595.7779515,43.94611461,1633.966843,0,100,-30.46527356,1126.915735,-2.594774912,1195.818318,0,100,2.244167077,456.511997,0,100,4.436931182,89.61117782,0,100,-1.988019031,118.9570537,0,100,0,100,-1.869951869,46.24965755
565,1994-01,30.65310456,577.3130418,3.304780723,762.8232441,0,100,18.61674638,768.6728891,7.257240844,302.9659259,2.887772585,2033.231082,0,100,0,100,0.028911517,245.8457539,9.645669291,653.2447224,-56.41677231,712.1354895,0,100,96.21883217,2211.220896,23.37282034,1475.314785,0,100,-2.115867617,446.8528075,0,100,-4.936151805,85.18783404,0,100,-1.890015213,116.7087473,0,100,0,100,13.68297234,52.5779854
566,1994-02,-0.175438272,576.3002138,3.14326346,786.8007884,0,100,-7.83381131,708.4565054,2.230036801,309.7221776,-0.626842292,2020.485929,0,100,0,100,5.514863979,259.4038128,-3.231597846,632.1344801,30.57035819,929.8378594,0,100,-6.618288099,2064.875926,-7.26909721,1368.072719,0,100,0.678482512,449.8846256,0,100,0.045687423,85.22675417,0,100,2.7593988,119.929207,0,100,0,100,-7.942663715,48.40189283
567,1994-03,7.039050878,616.866279,1.951049644,802.1516624,0,100,2.933652585,729.240158,10.77828322,343.1049111,5.434233816,2130.283859,0,100,0,100,7.461450065,278.7590988,-0.803957947,627.0523847,16.29261403,1081.332753,0,100,4.0543425,2148.593068,7.674565956,1473.066362,0,100,-3.797182201,432.8016867,0,100,7.764522122,91.84420435,0,100,-6.017673086,112.7122594,0,100,0,100,10.64906546,53.55624209
568,1994-04,-15.05096654,524.0219418,-10.72110801,716.1521162,0,100,-5.478471108,689.2889466,-7.779952836,316.4115108,0.463948957,2140.167289,0,100,0,100,8.651861431,302.8769497,-4.364089776,599.6872557,-4.438058937,1033.342568,0,100,-9.133001068,1952.362041,-11.21130109,1307.916457,0,100,2.992182879,445.7519047,0,100,-1.224003154,90.72002839,0,100,0.875107479,113.6986128,0,100,0,100,3.208076997,55.27436757
569,1994-05,6.279982231,556.9304266,6.202122821,760.5687501,0,100,3.694663835,714.755856,13.17487821,358.098342,17.05898483,2505.258102,0,100,0,100,-6.039139391,284.5857886,4.758800522,628.2251759,-1.650825897,1016.283881,0,100,7.289434169,2094.678186,6.410804024,1391.764418,0,100,2.192421571,455.5246656,0,100,-5.429999359,85.79393143,0,100,11.8485912,127.1702967,0,100,0,100,0.87907139,55.76026872
570,1994-06,7.980260001,601.3749227,-8.392655909,696.7368319,0,100,-3.631618254,688.7986519,30.87769959,468.6708723,0.064236297,2506.867387,0,100,0,100,0.057854159,284.7504333,3.111387679,647.7716966,-0.824978897,1007.899754,0,100,-1.170543187,2070.159073,-3.249219139,1346.542942,0,100,3.369369343,470.872974,0,100,4.349718776,89.52572618,0,100,-4.696958016,121.1971612,0,100,0,100,0.114072154,55.82387566
571,1994-07,0.141316844,602.2247667,-6.47592297,651.6166914,0,100,-2.604748517,670.8571792,-19.67103133,376.4784782,-2.075675656,2454.832951,0,100,0,100,-4.132658961,272.982669,-7.905853953,596.5598124,-17.70489846,829.4521258,0,100,-13.53942315,1789.871477,-1.790865289,1322.428172,0,100,-8.994022644,428.5225521,0,100,-0.886909096,88.73171437,0,100,-1.179557703,119.7675708,0,100,0,100,-15.59076771,47.12050488
572,1994-08,-4.453778759,575.403008,2.144118367,665.5881246,0,100,-1.027603997,663.963424,-2.623685712,366.6008661,6.329040089,2610.200312,0,100,0,100,6.09417755,289.6187175,3.80078637,619.2337764,9.423179331,907.612887,0,100,2.105668441,1827.560235,0.795498665,1332.94807,0,100,-3.632628146,412.9559213,0,100,-3.062308346,86.01447567,0,100,-12.00775493,105.3861744,0,100,0,100,6.239518811,50.06059764
573,1994-09,0.88763221,580.5104704,2.805679627,684.262395,0,100,1.783012501,675.8019749,4.180801305,381.9277199,-2.354279509,2548.748901,0,100,0,100,-0.513434265,288.1317158,0.946969697,625.0977326,-6.911582837,844.8824705,0,100,4.936460944,1917.777033,4.702230138,1395.626356,0,100,4.233921691,430.4401516,0,100,11.24114189,95.68348493,0,100,-7.13116464,97.87091279,0,100,0,100,4.417713488,52.27213142
574,1994-10,-9.251997404,526.8016568,7.698988556,736.9436784,0,100,-0.322978356,673.6192808,2.076428137,389.8581746,-4.829315566,2425.661774,0,100,0,100,1.373216563,292.0883882,-3.439649781,603.5965598,0.137879447,846.0473898,0,100,-7.077247307,1782.051209,-4.121951323,1338.099317,0,100,3.502379802,445.5158005,0,100,-7.434488981,88.56990678,0,100,3.483592273,101.2803363,0,100,0,100,-3.1189705,50.64177906
575,1994-11,9.004897906,574.2396081,-7.059231231,684.9211201,0,100,0.046943119,673.9354987,-3.232712357,377.2551812,-4.838837954,2308.287931,0,100,0,100,2.639807755,299.7989601,2.720207254,620.0156372,14.67615341,970.2146027,0,100,-4.151427197,1708.070651,7.846252452,1443.089968,0,100,-3.852931292,428.3503828,0,100,5.755040776,93.66714103,0,100,24.90798694,126.5072293,0,100,0,100,5.969218137,53.66469732
576,1994-12,-14.49217264,491.0198127,21.93003061,835.1245314,0,100,4.015276735,700.995874,2.232016133,385.6755777,15.80945421,2673.215655,0,100,0,100,-3.563913426,289.1143847,-3.215636822,600.0781861,10.67465247,1073.78164,0,100,-25.77112519,1267.881625,-1.023527131,1428.31955,0,100,3.328718302,442.6089604,0,100,3.052288127,96.52613206,0,100,1.944458605,128.96711,0,100,0,100,7.568239278,57.72617002
577,1995-01,18.10834041,579.9353519,-15.33829695,707.0306509,0,100,2.908961228,721.3875721,-4.694582572,367.5697192,-27.02518601,1950.774152,0,100,0,100,-2.530287317,281.7989601,2.736156352,616.4972635,-4.093753391,1029.823667,0,100,78.68069033,2265.45964,4.571019248,1493.608312,0,100,-3.635847067,426.5163755,0,100,-2.961147881,93.66785055,0,100,-15.30372088,109.2303435,0,100,0,100,13.94499872,65.77608369
578,1995-02,-3.237748249,561.1585052,-19.58498461,568.5588067,0,100,-1.901334778,707.6715794,8.181064604,397.6408354,8.288956952,2112.472981,0,100,0,100,-0.458185218,280.507799,2.980342422,634.870993,-2.531295525,1003.755787,0,100,-13.54392261,1958.627539,-5.954839643,1404.666332,0,100,3.161142643,439.9991666,0,100,-1.709319326,92.06676787,0,100,-10.42735445,97.84050838,0,100,0,100,-12.28513002,57.69540629
579,1995-03,4.741328501,587.7648733,9.41902756,622.1115174,0,100,-1.54450661,696.741545,-9.176338408,361.1519667,7.806054824,2277.37378,0,100,0,100,-3.962237339,269.3934142,-1.169950739,627.4433151,2.410054706,1027.946851,0,100,1.08620725,1979.902294,0.898097849,1417.28161,0,100,0.723131154,443.1809376,0,100,-1.477578669,90.70640895,0,100,5.410208312,103.1338837,0,100,0,100,0.978717031,58.26008105
580,1995-04,-9.657393299,531.0021078,7.96403304,671.6566842,0,100,3.914501208,724.0155012,-5.748442801,340.3913525,1.221857949,2305.200053,0,100,0,100,3.763510036,279.5320624,-4.797507788,597.3416732,7.034255471,1100.255258,0,100,8.103664941,2140.346942,-2.589239403,1380.584796,0,100,-7.826297957,408.4962769,0,100,-2.233955929,88.68006775,0,100,-0.647344162,102.4662525,0,100,0,100,-2.124103759,57.02257648
581,1995-05,19.31784532,633.5802737,2.102299319,685.7769181,0,100,-0.406779475,721.0703548,-4.38101046,325.4787717,-4.148259126,2209.574381,0,100,0,100,-1.932543865,274.1299827,6.086387435,633.6982017,-7.155012622,1021.531856,0,100,-6.196525268,2007.719803,2.977891903,1421.697119,0,100,0.807149173,411.7934513,0,100,2.382485294,90.79285732,0,100,-2.288088041,100.1217345,0,100,0,100,-0.899115586,56.50987761
